id;song;artist;duration_ms;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;popularity
64MypCCD5fvLJD8mOyHwdm;2020 Vision;Iam Justified;160729;824;625;8;-4.3;0;0.23;578;0.0;0.0955;284;131.971;6
30ojhSc5Y9omdRqhKvdgaJ;Facts;ItzRippa;216424;556;403;2;-11.715;1;554;283;0.0;396;354;177.807;17
0AkazNX58xWsorNylb6gdm;Warrior 3;Jon Frank;539000;677;939;5;-5.47;1;138;4.56e-05;941;111;514;141.956;13
2AoGzKv8wi3QdB5LaNmhbo;Outside;kingwoo036 da God;142254;577;428;9;-7.976;0;266;552;0.0;635;392;77.438;14
6CyqUg3mZyAV1RN9Eil1eA;More Than a Choice;Zebb Rogers;218028;421;323;7;-10.564;1;0.0328;189;0.0;262;311;141.859;14
6O9iWR6uMgTk2gYHxsg4p9;Melodic Nature;Sleep Sounds of Nature;175076;245;0.94;1;-17.735;1;138;685;944;253;0.0355;159.179;1
5JSaeXCXLkJFwRLWjTke0N;Rains Fall;Sleep Sounds of Nature;183573;358;1.0;9;-17.726;1;0.0364;207;954;895;0.00154;86.243;1
50832XuHEiINUbuLq1UAgT;Showering Down;Sleep Sounds of Nature;151562;0.43;998;10;-21.213;0;47;0.77;994;957;0.00654;120.963;1
5AWW6Opk8RBvLre9L0yQFo;Littlest River;Sleep Sounds of Nature;120606;267;997;2;-25.998;1;0.0797;861;797;952;0.00812;83.641;1
631OJHc89R8JFnKaec3Ga4;Through The Valley;Sleep Sounds of Nature;117687;313;984;1;-17.658;1;116;701;913;427;0.0181;88.426;1
6l0RPu3Qp3wVkXrJ7k76Ky;Birdies in the Wind;Sleep Sounds of Nature;168490;225;986;1;-18.654;1;0.0669;281;955;401;0.02;142.27;1
6oDhdkINFsuRhipdbQlkFq;Trilling Birds Balling Brook;Sleep Sounds of Nature;88123;315;995;4;-22.744;0;741;846;902;935;17;50.06;1
6VzOD9DUin1A0qUEoB4Tr0;Another Rainfall;Sleep Sounds of Nature;149087;211;1.0;4;-17.297;0;0.0538;733;922;799;1E-05;115.324;1
7x4pX6zY2hPHRkRA9TNrDV;Birds by Trickling Waters;Sleep Sounds of Nature;104368;448;521;10;-26.644;0;582;817;925;449;508;64.543;1
52Wqzw6JysEGNXlGEmuSwo;Rain Above The Brook;Sleep Sounds of Nature;118027;259;991;1;-27.01;0;64;502;805;973;1E-05;80.414;1
6ZoJUvarj9Phk8fJmzqwb3;Clear Stream And Chirps;Sleep Sounds of Nature;108257;303;983;1;-24.182;1;0.0659;0.84;0.000144;393;0.0143;80.524;1
5xOP0lglVlCSpEscggiNeF;Windy Beach;Sleep Sounds of Nature;178682;159;954;1;-21.871;1;0.0729;956;1.0;173;1E-05;130.01;1
1HKlF3ex48BgOrYye7N3MS;Walk By The Lake;Sleep Sounds of Nature;184654;254;995;6;-24.303;1;0.0456;945;888;823;0.00393;72.978;1
0yUjKndWvsp3G24ZMeGZXF;Garden Pond;Sleep Sounds of Nature;88593;446;0.91;1;-26.605;1;854;581;0.0413;365;0.0288;50.859;1
2uGSegsdnD9nH7drC4eaNj;Bird Flock In Rain;Sleep Sounds of Nature;127741;0.26;999;4;-19.731;0;0.0519;646;859;932;1E-05;59.806;1
34TBf57AdxwjNuqEOjD7Yq;Winter Rain Birdlife;Sleep Sounds of Nature;79976;212;999;4;-15.31;0;0.0375;911;624;971;1E-05;113.887;1
1IEeFvuJxAOaAY3Wjegk9d;Gorgeous Birds;Sleep Sounds of Nature;166306;0.27;644;11;-18.086;1;472;978;919;505;146;65.101;1
5AZXTjCy5KVnj1qJ3UBWXk;Duck Lake Loop;Sleep Sounds of Nature;160818;0.25;993;5;-24.778;0;0.0579;595;982;876;0.00994;81.449;1
3LJAFekcmqSDR48IUWHNh9;Stormy Nature Garden;Sleep Sounds of Nature;151562;167;989;0;-25.39;1;0.0355;993;649;402;1E-05;86.503;1
1bGvWkrWGyxAwxkQwwMlck;Big Storm Loopable;Sleep Sounds of Nature;81769;0.0914;444;9;-25.077;1;0.0573;0.0176;0.94;349;0.0185;88.75;1
0XqErLLQ4wQ7ludkv73ybW;Pure Trickling Water;Sleep Sounds of Nature;155717;475;513;6;-23.868;0;0.0324;979;909;196;0.0369;103.357;1
0g2Y5PYSXJXxDo5iVmbX8W;A Day in the Forest;Sleep Sounds of Nature;142969;314;973;4;-18.272;1;0.0452;995;968;544;15;125.256;1
7eB7UWsdH3DnRjt2bFz9R4;Noisey Ducks;Sleep Sounds of Nature;141990;275;947;10;-19.6;0;0.0484;981;943;217;0.0285;86.395;1
68NfEoaPMY7ZPLOv69wVzn;Birds in April Showers;Sleep Sounds of Nature;118789;259;982;6;-32.207;1;0.66;898;0.0375;339;0.0151;68.008;1
4CQfcKlyncTTG6VaRAcxlz;Blustery Rain Shower;Sleep Sounds of Nature;179563;368;851;9;-29.715;0;0.0536;763;893;204;0.0312;58.925;1
51IfCs5W6uw1R8Ty89mcN0;Rainfall Bird Calls;Sleep Sounds of Nature;120508;431;677;3;-25.2;1;0.13;995;925;121;336;75.135;1
2cux5eK5Cu39xz4Tbihg89;Little Chirps in Wet Weather;Sleep Sounds of Nature;94945;0.26;1.0;4;-17.313;0;102;0.68;844;927;0.00579;104.174;1
1ckjsXvlV6QKqhKpUDHxDX;A Brook With Birds;Sleep Sounds of Nature;119406;409;995;1;-22.348;0;0.0646;907;792;958;0.0127;107.688;1
6hCH1Tus0D0iNOi1zNZPXq;Park Bird Fountain;Sleep Sounds of Nature;230234;349;866;10;-25.561;0;158;765;874;453;0.0295;97.835;1
6sm7aeU4dGMdBRZJ7he0Xy;Windy Day Birds;Sleep Sounds of Nature;182344;313;1.0;6;-12.94;0;0.0955;481;912;478;0.00223;74.854;1
4LJd6rcX0A4or63D04EOlD;Fliagn;Akjela;328704;585;656;11;-8.676;0;0.0427;364;9.96e-05;378;48;119.964;14
6bGnN7mvg1P1xoUh8KhLOg;I Don't Like You;Nevos Tyler;184005;0.84;502;6;-7.772;1;536;185;0.0;0.0803;694;150.172;13
6T6oBGOQrELdk8gvHOpns0;Intro;Vv Drip;90626;803;536;4;-9.001;0;463;249;0.0;367;217;150.605;0
2KdlODnOancYxjNiIYK8rA;Atlanta;Vv Drip;156013;735;621;7;-8.609;0;294;554;0.0;128;518;92.233;0
4rLXB8JI39kKactvGmSrDj;Clearer;Vv Drip;190077;776;524;1;-8.939;0;154;375;0.000174;0.0951;103;144.893;0
63fnqf12z5n8DAk2mBYq7G;Deal With It;Vv Drip;186478;721;569;1;-8.479;1;307;445;0.0;0.1;295;143.127;0
68skiWXbVMWkHJzuDIwKLT;Can't Run;Vv Drip;179791;737;728;9;-6.412;1;132;397;0.0;242;675;159.868;0
0PqIaJJaN2moPGg9PevHAA;GTS On;Vv Drip;120348;957;488;1;-10.101;1;199;294;0.0;104;283;124.016;0
10Sw8PBHdeSmmQSzUWrpKf;My Fault;Vv Drip;150069;484;557;0;-9.491;1;332;739;1.54e-05;0.0924;186;86.442;0
6SGNmoFgxJPYAK6zhR7JAB;Never Ending Pain;Vv Drip;131493;776;537;1;-8.366;1;0.16;0.13;0.000707;118;494;87.539;0
6HebIZ4YAo6N5OnAf3Au7T;Like the Movies;Vv Drip;153041;669;592;1;-7.019;1;0.0896;859;0.0;0.12;897;149.846;0
17S0DgR1zOQGgDZJ1ESq5C;What You Really Bout;Vv Drip;198367;0.63;512;5;-8.602;0;503;325;0.0;0.0934;513;76.883;0
0Vluu4icNxuFGdTaYee3Yk;Forever Hurt;Vv Drip;251122;656;469;7;-8.839;1;0.0499;846;4.91e-05;116;696;120.038;13
73oOAMqdKDF54bffQ1uqOx;Stepping;Vv Drip;216943;812;638;6;-6.128;0;252;505;0.0;263;689;142.067;0
0D7Lzd0CPjnW2PmaoeCRob;Problem;Vv Drip;207283;656;723;0;-7.818;1;0.0934;486;1.61e-05;159;547;155.912;0
6vXHUFGoUu29Y9vd722Sui;Right Thing;Vv Drip;158057;523;512;11;-10.227;0;346;492;3.23e-05;0.0903;497;91.964;0
0X9p48vKFdnHhVsGCNRCIE;Alone;Vv Drip;221076;775;587;1;-7.861;0;354;699;0.0;118;683;148.089;0
3Jfge9YoqSmFP3HJ3xOAJF;Outro;Vv Drip;109202;0.81;791;5;-8.057;0;261;544;1.02e-05;144;655;90.014;0
3ZNRT1Jfd4R1ZLmmi5LQzJ;Burned Hometown;Harold Niana;81600;279;493;2;-8.735;0;29;431;934;208;417;98.857;14
0UsrJKrTylUTuKWcRGsCPv;Rain from the third eye;Cosmica;108000;691;334;8;-10.012;1;275;0.00459;0.000913;115;367;160.087;14
3YqqtRtXAkUHVLkHLOCteu;Way Too Hot;JR Prince;171990;849;742;5;-6.934;0;153;0.43;0.0;0.0914;645;115.995;16
6yUv0xGGrCDe1antHmanTo;2120;DWiz;230232;675;0.74;3;-8.466;0;296;515;0.0;0.35;691;130.044;2
0gFJCRhlc3oqtS9XuyQ6GH;Control;Cody Bennett;191701;458;628;11;-9.711;0;129;612;4.31e-05;137;0.23;118.952;5
627cFfCNf3iqmiti87723i;Twilights (Intro);SHGE;90648;467;579;10;-8.733;0;373;866;4.25e-06;344;495;92.05;0
6hSMKHT42sXADX3agvLeIC;Georgia (Ode to Country);Cody Bennett;230232;359;632;1;-10.22;1;486;742;0.00355;643;328;88.004;0
5mlOLmI4opESvUQp46hwUO;In a Fantasy;DWiz;179705;704;604;6;-7.474;0;138;186;0.000548;473;191;89.999;0
5Qv8lNSR0lcDYpDjhQ7r7j;Light Body;Cody Bennett;197539;532;638;0;-9.513;1;414;399;0.0;337;284;81.766;2
68kW8zJtisb27xMjEcQGGG;Inherit;Cody Bennett;256981;479;675;6;-9.398;1;464;178;0.0;945;544;81.96;0
64WBkUbdC9JOEiPEfWPCHF;Percs & Onyx;DWiz;209427;581;688;1;-8.959;1;419;354;0.0;369;572;131.913;2
5ZNyAKEimqJzrMLXtfu6hN;Danger, Pt. 2;Domameno;231320;648;819;1;-8.951;1;333;0.0777;0.0;301;557;90.992;0
4yKx529s8gKOo7YKk70Ejh;Bzas (Outro);Indrid BZA;358142;406;549;1;-10.926;1;0.13;604;6.78e-05;578;288;139.539;5
5gYXN7i3gtiBoha3mMIFif;Shiva;Cody Bennett;306022;557;512;9;-9.747;0;327;479;0.0;354;177;142.017;0
633pXI4RDYYR0afDXRqjjP;Gassing;DWiz;249551;598;696;6;-8.885;0;354;161;0.0;326;378;130.103;2
68j34qOzUXBOHfCGBK25vx;All I Know;DWiz;181191;801;0.67;11;-9.185;0;188;306;0.0;105;736;124.036;0
2twUTGaIdkjLpGhh76KEHY;Summer Jams, Pt. 2;Domameno;286000;534;764;1;-8.054;1;181;0.0693;0.0;132;0.21;131.123;5
0gEh7t1blubuydy1m7bGEH;Born to Be Blue;ZAC;213885;469;515;1;-11.804;0;279;0.48;0.000172;0.14;195;103.021;0
10BhKYXmcvjPA8EtyUEZE2;Compass;DWiz;320000;531;797;7;-7.718;1;349;129;0.0;0.0954;417;145.958;0
0pjYxfIzvFtUQsxEA2bni2;Xxl: Stogie Cypher III;Cody Bennett;494754;648;696;11;-9.402;0;296;397;0.0;0.0787;0.47;170.028;0
18T1Nfm034y7KKNPWgkvQE;This Staff;Cody Bennett;213885;524;906;0;-10.009;1;497;437;0.0;326;102;81.425;0
2BiIJmU3vHDCbaLlXS1KQu;Right Here;Domameno;224240;661;511;9;-11.129;0;394;725;4.42e-05;0.66;317;80.102;0
2woyCdfNV4cRDXFZmJPjK3;Wtcp2;Domameno;313452;536;669;8;-9.03;1;294;189;0.0;0.35;335;75.015;5
16O0CYKdYeHYkPvpsxXb75;It’s a New Day (Instrumental);Mack and Soul;230427;581;499;7;-9.316;1;0.0393;445;0.000729;146;111;124.889;13
77RB7H6I2zvpzSpMTq91bM;Yummy;Subchvrge;211200;0.72;828;11;1.051;1;0.48;0.0152;0.00393;163;515;75.01;14
1j7z4rtl6Dg2gDJkvfLAyq;Assassin;Raimie;140769;775;663;4;-8.853;0;339;433;0.0;307;738;82.038;17
0toTsPI7ZElkNkTdqjxLKh;Cold Jazz Beat;Instrumental Hype Beats;61315;806;405;0;-15.109;1;403;0.0913;927;0.0833;975;119.992;13
1VCFIH7pITMEM1q3SkwfIS;On Da Rise;Lil Kye;187987;738;508;5;-8.933;0;0.31;386;0.0;308;707;143.03;15
7j2SG6Pe5EjyRUPFREeIFl;Punkers Too;Hard Girls;152240;187;935;7;-5.248;1;141;0.0362;0.0533;0.2;231;84.864;2
1Y1K6w5XyLIvemVQjMNOrj;The Orbitoclast;Hard Girls;255024;277;989;4;-6.091;1;106;0.00177;199;417;398;164.342;2
4w3itYQlENsQjtR34xWQWJ;Wayfarer;Hard Girls;202065;201;0.98;0;-5.894;1;153;0.00541;46;279;334;175.384;1
1eDoKC1PVwD2iFX9sFuRPy;Vega;Hard Girls;308433;351;607;4;-9.495;1;0.0384;0.0184;0.00539;123;514;175.64;2
35p4P7qbiTMz4Az4bABZWE;Masters of the Universe;Hard Girls;188230;349;928;9;-5.243;1;0.0517;0.00405;0.00923;166;0.48;88.785;2
53WGztnMWD64mdIZ1mYXyG;Beach Party (Demo);Hard Girls;145571;214;931;9;-4.144;1;0.0442;152;151;0.0952;514;185.995;1
1j8LDCekMHccjJ2Q9bn14E;Punkers Won;Hard Girls;75930;357;897;7;-6.656;1;0.0712;1.07e-05;631;0.0846;444;118.103;1
7FRpM6JCMpjUDnYRCgbCb8;Shame Your Name;Hard Girls;145021;258;909;9;-6.255;1;0.0817;0.00775;413;0.0931;667;165.158;3
0EytZ0CfO1QcP95vvMooWL;Evening Constitutional;Hard Girls;144934;354;952;11;-5.687;1;123;0.0392;3.51e-05;0.0896;487;173.779;2
3AXgImeh2bCTvGVs2H8K5N;Sleep;Hard Girls;48722;185;957;9;-6.209;1;194;0.00047;366;338;343;200.877;1
2FrnrJLt5lax8OsJN0PaaK;Quinceañera;Hard Girls;180393;101;964;2;-6.59;1;277;0.0016;815;133;168;186.756;3
4XXVkNvX3EUH4DmUwkKHvT;Lazer Parade;Hard Girls;196658;573;782;4;-7.306;1;37;0.0349;172;113;457;113.64;3
2xtHfCUPkrTdOGoZQMw8ZJ;Strange Carafe;Hard Girls;196999;196;968;9;-4.696;1;132;0.00011;618;422;472;192.843;2
6zcHvZikaxsbAGknHqXeo2;Beach Party;Hard Girls;165680;324;785;2;-5.973;1;136;0.0874;0.0147;363;556;182.817;3
4SrBf0nEMj34IRJJiauJfE;Birds;Hard Girls;214477;141;0.98;2;-7.402;1;0.0924;0.000535;229;346;104;185.611;1
1rFKg5grpIbZKtB4XLqFVJ;Unearthly Horses;Hard Girls;132222;232;863;2;-8.883;1;0.0491;0.00152;0.0445;174;712;173.385;1
5qax6P0QmnDfczPxThZT1v;If They Never Find Out;Hard Girls;548955;333;927;9;-5.894;1;0.0844;0.000106;598;259;367;98.144;1
06MruRhumvSBtWMBHwa6K2;Proof of Angels;Michael Hayes;156000;676;582;7;-7.795;0;0.0308;526;833;243;458;159.971;3
3kAUehnrccyRMFR5Lwe3ci;House Call;Michael Hayes;146400;674;725;0;-9.076;1;0.0333;592;689;0.0782;584;99.973;3
3ncqRj7KG0pkihGDKQtEY2;Juno Movement;Michael Hayes;154545;656;794;4;-8.419;0;0.0459;689;915;0.0913;801;132.044;3
4kKIX1vGk4tVKF8IajvPK1;Distant Bells;Michael Hayes;202285;592;688;7;-11.615;0;31;874;866;116;526;140.078;3
217KBoqCkbapkU71QaDxSL;Space Train;Michael Hayes;160000;822;638;4;-7.863;1;0.0296;684;964;125;825;107.98;3
3PzxicuLUQCsvhgKBYLxTp;Machine Matrix;Michael Hayes;134545;791;0.74;0;-7.121;0;0.0359;0.0247;777;262;774;131.999;3
5Uo6Nb2peVgpWCCMcP7nh4;Molecular Love;Michael Hayes;137143;716;885;4;-8.688;0;0.0408;618;867;0.0835;692;168.045;3
0odOjnk5ce88SeTQO6fIGR;Nexus;Michael Hayes;162000;238;255;9;-13.724;0;0.0412;0.0567;839;123;0.0663;159.988;3
3IztuEU9MHqBAMY9OItpLo;Aurora Borealis;Michael Hayes;188276;564;386;9;-15.022;0;0.0321;948;934;0.0867;128;115.972;4
2zG0VpTdZUlVNACndRYbSi;Red Nebula;Michael Hayes;130000;593;785;5;-10.392;1;0.0369;422;948;0.0843;309;120.04;3
2FOpyYVwKSMYIeKT4uQxpm;Give My Soul;Ethan Charles;154552;534;425;10;-6.902;1;0.0353;789;2.74e-06;221;433;121.105;6
5M3RPttWZVyU65pnSh4tQY;New Devotion;Ethan Charles;216967;423;0.0658;5;-22.124;1;0.0921;889;0.0;238;209;176.312;5
5RP9qu7gSD3PqNmjcXfdeL;While I'm Gone;Ethan Charles;316534;414;327;4;-13.691;1;0.0277;0.77;0.0642;112;198;96.394;7
0yZzYykEbIDt1xm3gVNI5J;Pinheads;Ethan Charles;228856;587;0.0549;4;-18.609;1;0.0554;776;0.000113;0.0909;0.16;68.596;15
1ioGkxsQ4UC77fRyknVspN;The Magician;Ethan Charles;150094;482;152;2;-18.164;0;0.0498;961;1.23e-05;322;258;116.514;5
5lB1h7BmKEFoRe9yvi1A5h;Mona Lisa;Ethan Charles;169413;523;137;2;-20.687;0;0.0506;0.97;0.000108;118;259;104.304;6
3AoZWnfCdPI8rct7m2tQmV;Satire of Life;Isley Dexter;90670;168;257;9;-17.812;0;0.0386;0.0143;0.89;115;321;124.962;14
2sxzlTUK3KQSAD7sbqWtCN;Swing Twilight;Good Morning Jazz Cafe;148966;426;0.0122;11;-30.958;1;0.0384;759;0.0121;0.0947;228;173.79;1
717c7Y4ZECFwTuAHHa0jNM;Unwind Dance;Good Morning Jazz Cafe;140690;504;15;11;-30.553;1;0.0404;791;0.0524;0.1;256;174.028;1
73U7pj0I54VFCMTQfe9uvb;Night Cool;Good Morning Jazz Cafe;157241;405;0.0181;11;-30.696;1;0.0513;786;287;0.0769;0.28;174.799;1
2hyxcoHv45nfFuxiT6wXMx;Late Precious;Good Morning Jazz Cafe;165517;421;0.00676;11;-31.05;1;0.0408;781;0.0314;0.0946;242;174.636;1
3PLCukDQCh07O5udbpa4OU;Cool Late;Good Morning Jazz Cafe;148966;471;0.00604;11;-31.607;1;0.0475;814;0.000312;121;101;115.928;1
4kUFW1VJ0OfPPKB4ltgFbz;Swing Gentle;Good Morning Jazz Cafe;132414;497;0.0227;11;-31.084;1;0.0451;807;0.000748;101;0.0749;173.759;1
2qICBkQtRB8IewZeAwDhFq;Trio Slow;Good Morning Jazz Cafe;140690;495;0.0217;8;-30.816;0;0.0467;728;584;112;436;116.047;1
2iTudiZRlnLNqtddfNvoj7;Dance Lighter;Good Morning Jazz Cafe;140690;0.44;0.00855;11;-31.583;1;0.0449;876;6.03e-05;103;0.0843;173.705;1
1ED0EyIB8HOdQKC5jsGCv0;Movement Night;Good Morning Jazz Cafe;148966;639;0.00833;8;-30.709;0;0.0343;719;0.000423;103;262;58.05;1
2zM2dcX3CVd1N1sPNlGyXw;Swing Smooth;Good Morning Jazz Cafe;140690;639;0.0183;11;-30.394;1;0.0386;0.77;411;112;315;58.027;1
7i6QuzQKxEqaLINlgjr8lQ;Trio Night;Good Morning Jazz Cafe;140690;667;0.0214;11;-30.011;1;0.0357;804;813;115;395;58.019;1
2lOmrZMq1vLubn2YhKJdP0;Swing Dance;Good Morning Jazz Cafe;140690;529;0.0142;11;-30.624;1;0.0503;0.8;0.00327;109;282;173.897;1
0rvehiJ1F2q8Jrvl2wvUlT;Unwind Late;Good Morning Jazz Cafe;157241;506;12;11;-30.8;1;0.0458;781;383;0.0973;268;116.025;1
3HiqfRSQHNcQGzcCwTGG5I;Lighter Gentle;Good Morning Jazz Cafe;140690;656;0.0096;11;-31.832;1;0.0382;794;0.000331;0.0894;0.0818;115.962;1
2R0YVVr8OyB1reWvYECgzY;Smooth Movement;Good Morning Jazz Cafe;132414;686;0.0299;11;-31.604;1;44;779;0.0513;0.0871;206;115.897;1
0sNEnpf52bIVx6tYAyFPQw;Lighter Late;Good Morning Jazz Cafe;148966;462;0.00616;11;-31.05;1;0.0384;864;0.000189;0.0947;179;173.546;1
4CTzdtddzNE6R3EGKRXLSF;Peaceful Background;Good Morning Jazz Cafe;140690;451;0.00968;8;-30.796;0;43;838;151;113;207;174.145;1
3lBJGYxRfIj1YJswxkEDDm;Band Air;Good Morning Jazz Cafe;132414;489;0.00962;11;-30.968;1;0.0457;777;0.00192;114;172;173.884;1
67p3MpRuLIEiC6lv92w7sj;Dance Peaceful;Good Morning Jazz Cafe;132414;668;17;11;-31.184;1;0.0344;814;0.00908;83;275;58.008;1
6YlOaOtIRtXq1G9uVDKG52;Dance Jazz;Good Morning Jazz Cafe;140690;364;15;11;-30.911;1;0.0392;716;0.0755;115;0.0935;173.499;1
5JXC41wMDl7veEJ7ilRkl6;Theatre Night;Good Morning Jazz Cafe;157241;464;0.00692;11;-31.096;1;0.0473;752;0.00287;0.0812;193;116.15;1
0SJGx8W3Me2wnxznh6M8Xs;Late Air;Good Morning Jazz Cafe;148966;372;0.00785;11;-30.759;1;0.0433;723;0.0498;112;154;58.019;1
6a0YtRwxw2yug6n53Zlv6D;Rich Acoustic;Good Morning Jazz Cafe;140690;672;0.0196;11;-29.48;1;41;464;0.00995;115;0.0778;115.983;1
7KYEOjmYVgxlpMrTsUMUKl;Downtime Roses;Good Morning Jazz Cafe;140690;0.51;0.0144;11;-30.43;1;0.0432;879;0.0508;114;133;173.796;1
03HS04yLg00S4NYETmMTIc;Twilight Gentle;Good Morning Jazz Cafe;148966;477;0.00764;11;-31.233;1;0.0408;669;0.00036;0.0883;125;173.516;1
6t7M0Rc83aRwsUR9vJl9DT;Late Cool;Good Morning Jazz Cafe;148966;677;0.0128;11;-30.673;1;0.0381;833;115;103;0.12;115.906;1
37w74hDm1vU74OwJmuLvHW;Late Cafe;Good Morning Jazz Cafe;140690;701;0.0169;11;-30.819;1;0.0437;746;0.11;109;0.0875;115.95;1
22uFOTzuocs8ax4dsy1W0o;Journey Air;Good Morning Jazz Cafe;132414;395;0.0115;11;-30.522;1;0.0482;848;0.00488;103;145;173.764;1
0RaP29L4CmEwhIiDoPoEB4;Underground Kit;Good Morning Jazz Cafe;148966;603;0.0302;8;-26.593;0;34;0.51;483;101;0.0637;57.97;1
6dBAEVXDAQp1DHydD4GcVx;Peaceful Band;Good Morning Jazz Cafe;148966;372;0.00564;8;-31.435;0;0.0413;735;7.65e-05;0.0834;375;57.966;1
0ErZOEtYFNUeB9dglTMWVh;Started Out;O'Dre Dee;161587;575;563;6;-6.851;1;376;449;4.08e-05;185;635;82.369;13
72X5CILqHb3b1Or3vLcOWD;Invocation;Harper Kirk;249933;388;139;7;-18.458;1;0.0447;991;479;108;141;80.258;4
6brZ69p6mZYJlyz4rsZwfm;Carolan's Dream;Harper Kirk;303760;389;128;4;-18.573;0;0.0553;859;484;122;0.15;108.171;5
0ATkIrvb2HGqlBWU0kszxg;Motet: Aucun Vont/Amor Qui Cor/Kyrie;Harper Kirk;262093;604;33;0;-19.227;1;61;982;656;0.0705;226;65.267;4
2wx5HgxiBiIaRPXEyr1wmh;The Maid Of Bedlam;Harper Kirk;219760;358;152;9;-14.961;0;0.0458;974;198;0.11;118;72.747;3
6dEDC85xYCiNMkoBYrsjR7;Song From County Derry - Danny Boy;Harper Kirk;322360;266;186;3;-15.868;1;0.0414;0.98;855;0.11;171;85.08;3
0EyCRtjKYCargjdJngZK8G;Greensleeves;Harper Kirk;327973;523;0.0243;4;-20.83;0;0.0767;983;0.00053;0.0578;446;103.671;4
4Mx8xILaQfayffXVWKZls8;My Roving Galway Boy;Harper Kirk;260880;443;155;0;-15.689;1;0.0433;916;823;276;0.0691;77.311;5
6dCCbro1MNWdymo4liYNmW;Hac In Anni Janua;Harper Kirk;320427;472;129;0;-16.577;1;0.0382;943;0.00391;109;167;80.842;4
52TpTVraTzvh21KTJyvdU6;David Of The White Rock;Harper Kirk;217520;456;105;0;-18.991;0;0.0442;843;162;0.1;0.0779;81.544;3
45sNJaAfWb3IdB6l0IAMsO;Fanny Poer;Harper Kirk;253547;405;152;7;-17.521;1;0.0433;946;218;109;247;111.395;3
2A4lAMoFDjXXHhMEH14z7r;Blind Mary;Harper Kirk;264200;367;0.15;0;-16.534;1;0.0438;952;763;153;0.0742;108.299;3
0FH6MPyq0haiVHTsWKORFE;Harambe;MixxGod;224243;872;0.38;7;-8.741;1;0.0699;0.00126;888;93;0.0616;137.005;2
4dARsBHq32F7jkV3HH3B90;Necktie;MixxGod;224000;812;309;9;-11.865;1;0.0552;0.0817;824;0.0974;303;120.011;2
2K1bSFUAKeHnJ4UCAwLhIY;Ascension;MixxGod;251077;713;433;0;-9.282;1;0.0501;0.00179;949;0.0869;123;130.002;2
1QXjYAhpgeD2C0Do3hrecJ;Headed South;MixxGod;249756;986;227;6;-15.887;0;235;173;0.79;0.0705;829;122.997;2
447kRd4aiFWtLWNzPLd26U;Villain;MixxGod;217600;745;519;9;-12.11;1;0.0411;0.0112;945;239;615;150.003;2
76r7TEkH1fe6VhRoRfe5Qe;Currency;MixxGod;280000;734;0.19;2;-12.75;0;0.0397;109;924;244;0.38;95.989;2
3vxv0IZiCN8vo6deqVlHpm;Crucifix;MixxGod;243601;768;683;0;-10.286;1;0.0664;0.00256;912;109;401;133.948;2
5yM6NF1MnTgxjpzPYlTU65;Scale-A-Ton;MixxGod;218182;791;524;4;-10.45;1;0.0518;0.00306;918;155;822;131.998;2
6wLOU3cR63Zts7J6Fpryqf;District 13;MixxGod;243582;854;493;10;-10.278;1;0.0573;0.00745;918;0.0748;661;134.024;2
5sJ8Qk641Pr8EgkMm5pGVa;Lost City;MixxGod;202821;864;332;1;-15.451;1;172;225;922;0.0957;0.4;142.026;2
1lPs810HGfhVsVrDmgJMMO;People Like Me;MixxGod;261818;724;317;4;-12.028;0;0.0388;179;0.82;0.0944;266;109.996;2
0WyBY9b0s2QB8a3ZaZbPMK;Kill 'Em All;MixxGod;178064;706;675;0;-7.204;1;0.0323;151;923;94;467;123.973;2
4X0sxwZMpentfmwVYAkCPl;Vibin';MixxGod;251077;802;0.44;3;-10.828;0;168;0.0268;814;81;0.0396;130.001;2
4XynYvR76jJnUPWn00WWQK;Bandit;MixxGod;251077;799;587;1;-12.553;0;0.0739;318;897;0.0889;791;129.987;2
2ekCHVLnx4aWg7Of8HOywj;Solitude;MixxGod;251077;726;481;10;-8.195;0;44;124;878;0.0963;428;129.99;2
29tFTxtlChQMP2LoX1tZ6K;Dont Cry;24Naro;213708;794;473;6;-10.691;0;281;593;0.0;301;0.33;99.934;6
4u7KdTXsAcVRqc1P0cBCqe;Go Get It;24Naro;145379;882;0.63;9;-9.534;1;256;108;0.000118;103;578;131.962;6
3IdlHhNOFYEkomIZWXYiQI;RIOT;24Naro;164728;655;454;10;-13.417;1;299;661;0.00568;229;697;104.889;5
189mIHhLI40Q27Ddjk4QV6;GUDDA;24Naro;181551;803;469;3;-8.517;0;157;265;0.0;0.0857;579;139.969;5
2IDk5wqJgRlIbgtQ9JHJPo;Lemonade;Chris Rice;186347;619;0.81;5;-4.506;1;0.0283;81;0.0;143;533;102.979;14
6viYyUN6ygARw11fpOV9bZ;Titles;Deadly Shadow;139138;918;659;1;-11.747;1;0.0365;167;0.81;0.0987;612;101.82;3
1FKpVPtrraY1UmLjkYmvN0;Snatch;Deadly Shadow;132061;633;863;2;-7.566;0;47;0.0296;955;104;942;138.207;4
7ILXgBhh3o8WYVnXpH55Ah;Run Rabbit Run;Deadly Shadow;152626;688;483;6;-11.7;0;0.0386;0.00506;887;184;452;132.096;3
